#timeI (float64)[1];inputMirnov0 (float64)[1];inputMirnov1 (float64)[1];inputMirnov2 (float64)[1];inputMirnov3 (float64)[1];inputMirnov4 (float64)[1];inputMirnov5 (float64)[1];inputMirnov6 (float64)[1];inputMirnov7 (float64)[1];inputMirnov8 (float64)[1];inputMirnov9 (float64)[1];inputMirnov10 (float64)[1];inputMirnov11 (float64)[1];langmuir_top (float64)[1];langmuir_outer (float64)[1];langmuir_bottom (float64)[1];langmuir_inner (float64)[1];outputMpIp (float64)[1];outputMpR (float64)[1];outputMpZ (float64)[1];outputEpR (float64)[1];outputEpZ (float64)[1]
0.254243;0.006097;0.005292;0.005752;0.003586;0.007995;0.010705;0.012361;0.011856;0.010590;0.003467;0.007458;0.007825;-5.048842;42.259499;7.529839;-9.086973;3622.397631;0.445870;0.000833;0.451415;0.001151
0.254343;0.006160;0.005390;0.005811;0.003670;0.008077;0.010785;0.012387;0.012040;0.010629;0.003491;0.007501;0.007949;-1.813988;39.882950;4.809967;-3.200912;3657.826113;0.446047;0.000779;0.447205;-0.000633
0.254443;0.006350;0.005635;0.005992;0.003798;0.008195;0.010825;0.012363;0.011994;0.010767;0.003595;0.007725;0.008197;-1.299005;35.351101;2.791997;-0.095757;3717.974062;0.447022;0.000938;0.443313;-0.001392
0.254543;0.006397;0.005710;0.006041;0.003893;0.008402;0.011138;0.012707;0.012329;0.010939;0.003644;0.007763;0.008264;-4.915329;36.266621;5.035033;1.727664;3787.891214;0.446536;0.000629;0.442851;0.000364
0.254643;0.005982;0.005189;0.005569;0.003530;0.007655;0.010186;0.011672;0.011427;0.010185;0.003397;0.007272;0.007782;-0.795467;37.349998;6.099331;-2.979660;3500.286803;0.446703;0.001258;0.445801;-0.000552
0.254743;0.006137;0.005345;0.005707;0.003547;0.007716;0.010190;0.011638;0.011359;0.010287;0.003459;0.007504;0.007910;-2.130607;39.120010;3.459568;-3.128433;3537.371118;0.447446;0.001513;0.446779;-0.000943
0.254843;0.006276;0.005490;0.005891;0.003619;0.007987;0.010538;0.011995;0.011694;0.010536;0.003528;0.007709;0.008041;-4.980178;35.702049;6.866083;1.220310;3634.989260;0.447277;0.001291;0.442822;0.000932
0.254943;0.006367;0.005530;0.005963;0.003636;0.008147;0.010854;0.012387;0.011962;0.010848;0.003556;0.007818;0.008045;3.534203;35.507500;-3.246652;2.902587;3705.466216;0.446690;0.001158;0.441865;-0.004650
0.255043;0.006396;0.005547;0.005999;0.003655;0.008299;0.011052;0.012548;0.012191;0.010952;0.003577;0.007830;0.008061;1.176726;36.930382;-1.362196;2.406678;3744.167128;0.446339;0.000959;0.442843;-0.003379
0.255143;0.006485;0.005641;0.006036;0.003705;0.008274;0.010973;0.012495;0.012248;0.011014;0.003631;0.007944;0.008188;4.682424;35.652458;3.802889;-0.286491;3764.719239;0.446759;0.001273;0.443564;-0.002882
0.255243;0.006144;0.005234;0.005557;0.003424;0.007451;0.009860;0.011345;0.011357;0.010306;0.003480;0.007527;0.007869;3.068811;39.100941;1.262308;-0.629813;3488.943978;0.447537;0.002418;0.445496;-0.003160
0.255343;0.005985;0.005149;0.005482;0.003449;0.007550;0.010108;0.011675;0.011591;0.010365;0.003427;0.007307;0.007719;3.587609;29.835060;2.513525;5.450798;3498.758052;0.446313;0.001772;0.437677;-0.002940
0.255443;0.006151;0.005360;0.005654;0.003584;0.007748;0.010360;0.012130;0.011968;0.010617;0.003546;0.007536;0.007923;-4.346940;38.528740;7.480247;-3.895185;3606.685053;0.446317;0.001726;0.446869;0.000926
0.255543;0.006222;0.005465;0.005725;0.003658;0.007861;0.010476;0.012117;0.011991;0.010800;0.003577;0.007630;0.008034;-0.482662;33.390350;4.565827;2.917846;3644.849441;0.446586;0.001723;0.440779;-0.001105
0.255643;0.006316;0.005524;0.005813;0.003681;0.007994;0.010647;0.012339;0.012157;0.010909;0.003610;0.007764;0.008077;-5.037398;36.663349;8.197409;-6.359472;3694.485148;0.446488;0.001630;0.447174;0.001348
0.255743;0.006533;0.005720;0.005980;0.003720;0.008111;0.010741;0.012443;0.012298;0.011202;0.003706;0.008051;0.008272;5.632281;30.117350;1.201273;1.594150;3770.244054;0.447007;0.001979;0.439786;-0.003946
0.255843;0.006249;0.005326;0.005625;0.003493;0.007599;0.010044;0.011566;0.011744;0.010585;0.003585;0.007665;0.007953;-7.463539;37.788681;8.117300;-4.448314;3562.080669;0.447229;0.002522;0.446773;0.002051
0.255943;0.006157;0.005206;0.005505;0.003312;0.007332;0.009707;0.011142;0.011296;0.010445;0.003441;0.007618;0.007780;-2.420523;34.229580;7.800681;1.826845;3464.959005;0.447619;0.002961;0.441762;0.000445
0.256043;0.006325;0.005385;0.005697;0.003390;0.007580;0.009997;0.011406;0.011583;0.010671;0.003535;0.007832;0.007938;1.394164;30.140240;2.067207;6.732533;3558.464827;0.447712;0.002798;0.437179;-0.002417
0.256143;0.006352;0.005466;0.005756;0.003501;0.007728;0.010193;0.011573;0.011758;0.010789;0.003576;0.007844;0.008010;-4.949660;38.185410;4.565827;-2.884293;3605.470832;0.447548;0.002504;0.446179;0.000233
0.256243;0.006350;0.005516;0.005799;0.003593;0.007919;0.010474;0.011965;0.012087;0.010838;0.003587;0.007797;0.008043;6.749984;31.174021;1.968025;3.696042;3660.867836;0.446928;0.001958;0.439253;-0.004051
0.256343;0.005978;0.005057;0.005298;0.003327;0.007142;0.009483;0.010822;0.011100;0.010158;0.003433;0.007349;0.007673;-5.415052;32.532051;5.572904;2.364716;3382.344788;0.447550;0.002982;0.440623;0.000675
0.256443;0.005988;0.005163;0.005338;0.003359;0.007142;0.009439;0.010727;0.011156;0.010284;0.003430;0.007411;0.007748;1.470457;30.220350;-0.019427;8.914534;3396.538106;0.447830;0.003168;0.436108;-0.003065
0.256543;0.006168;0.005410;0.005547;0.003497;0.007374;0.009645;0.010903;0.011262;0.010489;0.003544;0.007661;0.007979;-5.388350;40.401741;0.896098;1.670443;3485.953194;0.448425;0.003060;0.444987;-0.000735
0.256643;0.006129;0.005329;0.005558;0.003504;0.007535;0.009937;0.011331;0.011506;0.010498;0.003536;0.007580;0.007878;-1.905540;35.759270;-4.360540;9.345593;3518.755698;0.447429;0.002446;0.438711;-0.003354
0.256743;0.006280;0.005481;0.005681;0.003523;0.007617;0.009943;0.011240;0.011600;0.010679;0.003567;0.007810;0.008050;-6.284801;34.317322;5.485166;4.142360;3563.573544;0.448046;0.002787;0.440627;0.000909
0.256843;0.006463;0.005630;0.005841;0.003571;0.007788;0.010136;0.011482;0.011841;0.010973;0.003651;0.008086;0.008197;-2.485373;34.118961;1.933693;5.931448;3648.887735;0.448163;0.002927;0.439614;-0.001294
0.256943;0.006569;0.005719;0.005966;0.003602;0.007947;0.010328;0.011704;0.011998;0.011119;0.003689;0.008212;0.008304;-2.138236;33.588711;3.486270;3.215391;3707.160934;0.448151;0.002798;0.440728;-0.000933
0.257043;0.006488;0.005578;0.005850;0.003548;0.007789;0.010097;0.011552;0.011904;0.010913;0.003676;0.008109;0.008199;3.526573;29.857950;-0.629777;4.951074;3650.468352;0.448086;0.002992;0.437943;-0.003864
0.257143;0.006055;0.005134;0.005369;0.003263;0.007144;0.009346;0.010752;0.011157;0.010451;0.003416;0.007612;0.007757;-0.177487;32.921150;4.645935;2.551636;3407.113868;0.447900;0.003650;0.440726;-0.001173
0.257243;0.006118;0.005261;0.005461;0.003359;0.007277;0.009463;0.010862;0.011363;0.010511;0.003477;0.007696;0.007863;-6.227581;32.551121;6.179439;3.814297;3456.019995;0.448012;0.003489;0.439894;0.001100
0.257343;0.006287;0.005486;0.005622;0.003502;0.007485;0.009718;0.011112;0.011560;0.010748;0.003594;0.007884;0.008096;-2.954579;28.347340;2.708074;10.303080;3548.765153;0.448303;0.003362;0.434446;-0.000921
0.257443;0.006336;0.005578;0.005712;0.003616;0.007677;0.009956;0.011381;0.011757;0.010904;0.003624;0.007922;0.008174;0.429048;27.057970;-0.622147;12.900880;3609.031195;0.448070;0.002977;0.432465;-0.002933
0.257543;0.006539;0.005799;0.005869;0.003730;0.007816;0.010051;0.011419;0.011852;0.011026;0.003719;0.008160;0.008402;-3.088093;34.008331;-0.881546;9.425701;3676.950869;0.448789;0.003076;0.437778;-0.001957
0.257643;0.006688;0.005947;0.006010;0.003762;0.007933;0.010095;0.011414;0.012057;0.011161;0.003773;0.008390;0.008594;-3.877733;36.423031;2.532599;2.227388;3733.146773;0.449236;0.003308;0.442676;-0.000697
0.257743;0.006349;0.005474;0.005565;0.003436;0.007226;0.009174;0.010376;0.011160;0.010445;0.003605;0.007985;0.008200;-15.703260;36.724388;8.327108;7.182666;3467.155781;0.449880;0.004295;0.440304;0.004583
0.257843;0.006346;0.005481;0.005613;0.003425;0.007342;0.009351;0.010522;0.011199;0.010594;0.003561;0.008002;0.008127;-8.588872;37.262260;6.324398;5.363060;3489.229144;0.449511;0.003993;0.441506;0.001851
0.257943;0.006509;0.005641;0.005783;0.003482;0.007529;0.009527;0.010678;0.011411;0.010775;0.003627;0.008226;0.008286;-16.840040;37.082970;7.213219;9.997905;3563.644245;0.449755;0.003967;0.439053;0.004590
0.258043;0.006622;0.005722;0.005882;0.003514;0.007636;0.009653;0.010780;0.011413;0.010918;0.003660;0.008346;0.008367;0.570191;29.613810;-0.549668;9.864390;3604.123018;0.449942;0.003916;0.435315;-0.002954
0.258143;0.006668;0.005814;0.005952;0.003619;0.007821;0.009920;0.011068;0.011713;0.011084;0.003687;0.008374;0.008444;-10.004120;31.383829;6.011593;10.493810;3668.483321;0.449534;0.003548;0.435896;0.002181
0.258243;0.006780;0.005936;0.006045;0.003729;0.007938;0.010019;0.011191;0.011730;0.011179;0.003749;0.008490;0.008584;2.073178;26.367510;1.548410;10.943950;3715.413823;0.449844;0.003458;0.433111;-0.002775
0.258343;0.006412;0.005518;0.005533;0.003426;0.007090;0.008830;0.009867;0.010750;0.010347;0.003584;0.008091;0.008308;-8.413396;36.281879;3.276463;4.397944;3418.820347;0.451198;0.004916;0.441498;0.000885
0.258443;0.006503;0.005663;0.005616;0.003493;0.007139;0.008834;0.009871;0.010839;0.010489;0.003629;0.008241;0.008446;-5.601972;33.275909;3.757113;3.444273;3458.124469;0.451578;0.005094;0.440452;0.000186
0.258543;0.006676;0.005906;0.005828;0.003665;0.007467;0.009225;0.010366;0.011241;0.010826;0.003737;0.008461;0.008655;-13.708180;38.101490;6.316768;10.181010;3586.179683;0.451316;0.004658;0.439478;0.003383
0.258643;0.006663;0.005907;0.005881;0.003691;0.007660;0.009507;0.010714;0.011573;0.010924;0.003736;0.008417;0.008658;-4.102800;32.730412;1.311899;8.826796;3636.080018;0.450534;0.004167;0.437432;-0.000996
0.258743;0.006852;0.006052;0.006048;0.003745;0.007831;0.009695;0.010901;0.011708;0.011250;0.003774;0.008689;0.008788;-5.365461;37.006680;-1.541487;10.406080;3714.037427;0.450707;0.004227;0.438806;-0.001472
0.258843;0.006478;0.005526;0.005574;0.003434;0.007153;0.008801;0.009955;0.010876;0.010513;0.003615;0.008231;0.008364;-17.412239;35.736389;5.679715;11.436040;3448.576318;0.451151;0.005161;0.437634;0.004302
0.258944;0.006475;0.005541;0.005597;0.003360;0.007105;0.008705;0.009815;0.010835;0.010433;0.003557;0.008265;0.008343;-10.622100;36.423031;4.653564;7.266589;3429.527260;0.451429;0.005289;0.440108;0.001959
0.259044;0.006684;0.005756;0.005789;0.003434;0.007290;0.008856;0.009972;0.011031;0.010566;0.003651;0.008526;0.008556;-3.904436;36.426842;4.108064;2.666077;3510.594088;0.451893;0.005274;0.442454;-0.000217
0.259144;0.006789;0.005895;0.005881;0.003547;0.007432;0.009028;0.010134;0.011172;0.010844;0.003697;0.008645;0.008691;-4.541489;34.485168;3.188725;3.875332;3574.673093;0.451901;0.005185;0.440849;-0.000302
0.259244;0.006928;0.006071;0.006030;0.003688;0.007652;0.009276;0.010377;0.011451;0.011049;0.003778;0.008817;0.008863;-9.042819;38.349449;0.373486;9.646954;3661.296301;0.451897;0.004944;0.439877;0.000204
0.259344;0.006846;0.006039;0.005999;0.003745;0.007739;0.009406;0.010513;0.011501;0.010979;0.003732;0.008650;0.008830;-14.532150;36.262810;5.942929;6.839344;3661.191858;0.451484;0.004424;0.440244;0.003517
0.259444;0.006854;0.006054;0.005992;0.003804;0.007786;0.009496;0.010588;0.011579;0.011049;0.003735;0.008625;0.008870;-2.809621;32.528229;1.914619;11.279640;3678.965910;0.451325;0.004298;0.436079;-0.001203
0.259544;0.006987;0.006200;0.006099;0.003885;0.007887;0.009583;0.010604;0.011570;0.011150;0.003785;0.008759;0.009035;-10.355070;35.236660;4.562012;10.081830;3722.216985;0.451804;0.004289;0.438069;0.001852
0.259644;0.006628;0.005695;0.005630;0.003580;0.007226;0.008719;0.009677;0.010857;0.010540;0.003623;0.008353;0.008600;-9.569246;30.739149;0.148419;15.704680;3472.292320;0.452171;0.005313;0.432912;0.000294
0.259744;0.006610;0.005672;0.005622;0.003500;0.007169;0.008638;0.009558;0.010847;0.010469;0.003580;0.008386;0.008542;-9.256442;36.499321;3.516788;7.403917;3451.459090;0.452269;0.005475;0.440077;0.001209
0.259844;0.006768;0.005849;0.005831;0.003586;0.007440;0.008949;0.009823;0.011035;0.010600;0.003628;0.008543;0.008678;-12.807920;36.861721;4.127138;7.094928;3534.716993;0.452334;0.004986;0.440419;0.002457
0.259944;0.006825;0.005895;0.005923;0.003629;0.007621;0.009174;0.010052;0.011196;0.010808;0.003642;0.008623;0.008711;2.248653;30.914619;3.261204;3.577787;3588.089509;0.451985;0.004714;0.439181;-0.002315
0.260044;0.007010;0.006048;0.006058;0.003661;0.007701;0.009213;0.010096;0.011326;0.010932;0.003692;0.008881;0.008919;-1.756768;33.958740;1.159311;3.009398;3644.038723;0.452495;0.004975;0.441022;-0.001744
0.260144;0.007120;0.006176;0.006152;0.003774;0.007839;0.009355;0.010278;0.011423;0.011211;0.003745;0.009012;0.009066;-7.616127;34.206699;-0.877731;14.854000;3706.957188;0.452539;0.004931;0.435113;-0.000599
0.260244;0.007161;0.006295;0.006234;0.003882;0.008007;0.009539;0.010505;0.011648;0.011228;0.003785;0.009033;0.009189;-11.377410;36.735828;1.483560;7.201739;3759.681815;0.452409;0.004554;0.440301;0.001236
0.260344;0.007218;0.006345;0.006235;0.003929;0.007989;0.009488;0.010472;0.011650;0.011321;0.003792;0.009115;0.009288;-7.219399;33.390350;1.956581;11.905250;3772.839426;0.452652;0.004770;0.436199;0.000132
0.260444;0.006615;0.005678;0.005574;0.003583;0.007178;0.008504;0.009515;0.010835;0.010316;0.003552;0.008339;0.008709;-7.036294;34.717861;3.776187;2.978881;3443.830349;0.452629;0.005472;0.441424;0.000622
0.260544;0.006621;0.005710;0.005611;0.003636;0.007264;0.008629;0.009640;0.010916;0.010579;0.003517;0.008357;0.008682;1.832853;31.284651;-0.927322;4.497126;3473.596262;0.452279;0.005303;0.438901;-0.003445
0.260644;0.006779;0.005858;0.005768;0.003696;0.007446;0.008844;0.009891;0.011218;0.010770;0.003599;0.008584;0.008833;-0.097379;32.257389;2.715704;4.340724;3556.318861;0.452242;0.005240;0.439476;-0.001775
0.260744;0.006902;0.005941;0.005865;0.003712;0.007553;0.008945;0.009992;0.011340;0.010918;0.003634;0.008736;0.008910;-7.345284;34.420319;3.512973;8.449142;3601.645498;0.452325;0.005272;0.438485;0.000636
0.260844;0.007046;0.006045;0.005998;0.003752;0.007713;0.009113;0.010161;0.011542;0.011102;0.003675;0.008930;0.009011;-6.250469;35.026852;0.228528;10.650220;3665.553266;0.452334;0.005221;0.437673;-0.000677
0.260944;0.007107;0.006108;0.006081;0.003772;0.007820;0.009202;0.010199;0.011529;0.011048;0.003680;0.008970;0.009082;-19.338659;39.341259;4.058474;12.729220;3685.395553;0.452562;0.004993;0.438812;0.004393
0.261044;0.007351;0.006288;0.006249;0.003824;0.007927;0.009282;0.010205;0.011567;0.011261;0.003743;0.009261;0.009292;-11.953430;35.972900;7.228478;5.088403;3749.716243;0.453214;0.005234;0.440989;0.003130
0.261144;0.007298;0.006213;0.006146;0.003848;0.007817;0.009107;0.010004;0.011332;0.011142;0.003724;0.009162;0.009247;-6.342021;33.829041;0.671031;11.619150;3702.674835;0.453487;0.005348;0.436569;-0.000517
0.261244;0.006929;0.005858;0.005741;0.003599;0.007241;0.008353;0.009169;0.010708;0.010396;0.003554;0.008725;0.008951;-5.605787;38.322739;2.238868;6.057333;3475.994240;0.454159;0.006057;0.441692;-0.000267
0.261344;0.006884;0.005899;0.005791;0.003709;0.007452;0.008670;0.009508;0.010986;0.010639;0.003536;0.008647;0.008919;-6.654826;36.789242;5.527128;3.802853;3531.198154;0.453254;0.005393;0.442060;0.001032
0.261444;0.007040;0.006056;0.005925;0.003828;0.007607;0.008808;0.009624;0.011121;0.010877;0.003598;0.008843;0.009079;-0.467404;36.697689;3.047581;1.281345;3600.009368;0.453484;0.005370;0.443298;-0.001565
0.261544;0.007034;0.006092;0.005946;0.003893;0.007693;0.008918;0.009786;0.011285;0.010956;0.003587;0.008827;0.009109;-0.291928;37.994678;4.619232;-6.145850;3627.962085;0.453176;0.005130;0.447743;-0.001146
0.261644;0.007086;0.006151;0.006004;0.003900;0.007769;0.008995;0.009932;0.011402;0.010904;0.003636;0.008873;0.009213;-18.636761;42.682930;8.510213;5.736899;3656.844666;0.453191;0.005032;0.444077;0.005517
0.261744;0.007263;0.006257;0.006133;0.003927;0.007880;0.009095;0.010016;0.011464;0.011096;0.003671;0.009113;0.009355;-17.229139;39.177231;6.377803;12.813140;3711.537073;0.453495;0.005174;0.438685;0.004456
0.261844;0.007187;0.006082;0.005996;0.003838;0.007666;0.008791;0.009712;0.011273;0.010828;0.003661;0.009015;0.009260;-17.049850;38.936901;3.131505;14.163540;3635.189827;0.453763;0.005582;0.437875;0.003429
0.261944;0.006974;0.005796;0.005702;0.003563;0.007193;0.008173;0.009044;0.010639;0.010392;0.003480;0.008805;0.008986;-9.790498;35.515129;4.268281;7.350512;3457.470267;0.454465;0.006412;0.439603;0.001595
0.262044;0.007045;0.005903;0.005851;0.003624;0.007394;0.008415;0.009326;0.010876;0.010484;0.003540;0.008847;0.009061;-10.782320;38.940720;3.299351;6.393025;3520.527478;0.454172;0.005952;0.441836;0.001602
0.262144;0.007134;0.006005;0.005926;0.003739;0.007573;0.008633;0.009561;0.011096;0.010861;0.003535;0.008992;0.009119;-5.411238;34.694969;-0.217790;12.797880;3590.921264;0.453794;0.005778;0.436409;-0.001062
0.262244;0.007144;0.006078;0.005977;0.003832;0.007707;0.008817;0.009782;0.011315;0.010903;0.003560;0.008955;0.009189;-16.527241;41.343979;4.283540;2.704223;3633.229774;0.453467;0.005374;0.444940;0.003618
0.262344;0.007279;0.006253;0.006080;0.003927;0.007784;0.008852;0.009814;0.011336;0.010922;0.003645;0.009069;0.009432;-16.496719;42.892738;4.741302;6.541798;3677.489893;0.454054;0.005410;0.443774;0.003746
0.262444;0.007387;0.006400;0.006167;0.004021;0.007887;0.008930;0.009894;0.011479;0.011041;0.003699;0.009213;0.009581;-9.351810;38.097679;5.832303;0.400153;3728.213855;0.454267;0.005415;0.444460;0.001932
0.262544;0.007208;0.006137;0.005910;0.003943;0.007583;0.008542;0.009471;0.011131;0.010805;0.003633;0.008997;0.009377;-15.672740;41.591930;3.028508;12.366830;3612.876288;0.454414;0.005873;0.440143;0.002986
0.262644;0.006922;0.005817;0.005631;0.003697;0.007212;0.008092;0.008954;0.010652;0.010314;0.003426;0.008649;0.009021;-13.380120;42.965210;2.288459;3.379423;3443.417897;0.454570;0.006157;0.445422;0.002077
0.262744;0.007070;0.005933;0.005781;0.003731;0.007364;0.008250;0.009079;0.010773;0.010479;0.003475;0.008858;0.009130;-4.606339;37.552170;0.320080;4.272060;3503.309703;0.454712;0.006107;0.442209;-0.001142
0.262844;0.007076;0.005923;0.005823;0.003739;0.007485;0.008406;0.009220;0.010909;0.010616;0.003445;0.008846;0.009078;-5.704968;35.724941;4.684082;2.463898;3528.273512;0.454250;0.005814;0.442200;0.000495
0.262944;0.007211;0.006003;0.005912;0.003746;0.007562;0.008490;0.009273;0.010988;0.010627;0.003492;0.008993;0.009194;-7.879340;39.894390;3.627414;0.960912;3564.393464;0.454518;0.005851;0.445090;0.000830
0.263044;0.007298;0.006064;0.006009;0.003786;0.007706;0.008676;0.009424;0.011128;0.010776;0.003523;0.009084;0.009253;-11.304930;35.858459;5.019774;11.905250;3612.570890;0.454366;0.005664;0.437457;0.002274
0.263144;0.007399;0.006217;0.006121;0.003904;0.007873;0.008852;0.009577;0.011270;0.010981;0.003558;0.009189;0.009398;-14.440600;42.339611;4.996886;6.824085;3675.357573;0.454408;0.005454;0.443348;0.003207
0.263244;0.007544;0.006403;0.006206;0.003999;0.007948;0.008885;0.009637;0.011377;0.011013;0.003677;0.009382;0.009670;-13.654780;41.481300;4.176729;6.614277;3729.917409;0.454926;0.005639;0.443018;0.002725
0.263344;0.007080;0.005835;0.005634;0.003706;0.007196;0.007929;0.008646;0.010452;0.010228;0.003428;0.008805;0.009191;-7.883155;38.807209;0.884654;7.533617;3433.403322;0.455610;0.006592;0.441187;0.000009
0.263444;0.007043;0.005869;0.005657;0.003756;0.007255;0.008000;0.008769;0.010552;0.010321;0.003397;0.008773;0.009186;-1.031977;30.552231;3.261204;0.667181;3450.893771;0.455311;0.006355;0.440479;-0.001332
0.263544;0.007160;0.006019;0.005788;0.003874;0.007456;0.008242;0.009067;0.010848;0.010592;0.003481;0.008925;0.009324;-13.208460;36.461170;0.449780;14.838740;3536.474749;0.455011;0.006137;0.436269;0.001475
0.263644;0.007204;0.006052;0.005883;0.003898;0.007600;0.008427;0.009298;0.011088;0.010753;0.003455;0.008970;0.009287;-4.777999;29.693920;4.260652;8.410995;3580.875502;0.454512;0.005808;0.436096;0.000090
0.263744;0.007363;0.006176;0.006005;0.003926;0.007702;0.008517;0.009395;0.011180;0.010842;0.003533;0.009170;0.009454;-3.606891;37.826832;4.745117;5.874228;3633.427635;0.454833;0.005905;0.441533;-0.000115
0.263844;0.007435;0.006216;0.006064;0.003924;0.007780;0.008572;0.009441;0.011212;0.010890;0.003518;0.009264;0.009502;-8.623204;38.315109;2.269385;5.595756;3655.008726;0.454928;0.005866;0.441924;0.000646
0.263944;0.007541;0.006267;0.006128;0.003925;0.007841;0.008629;0.009487;0.011228;0.010973;0.003534;0.009360;0.009566;-1.855950;36.133110;1.514077;5.580497;3680.770446;0.455079;0.005896;0.440820;-0.001608
0.264044;0.007647;0.006367;0.006227;0.003956;0.007937;0.008723;0.009606;0.011403;0.011100;0.003589;0.009546;0.009691;-12.460780;43.564121;5.046477;1.628482;3731.934121;0.455135;0.005979;0.446620;0.002628
0.264144;0.007372;0.006016;0.005883;0.003854;0.007566;0.008281;0.009160;0.010939;0.010656;0.003507;0.009099;0.009467;-3.580188;37.178341;6.194698;-1.511006;3576.400549;0.455236;0.006285;0.444966;0.000311
0.264244;0.007223;0.005870;0.005670;0.003714;0.007227;0.007849;0.008662;0.010550;0.010393;0.003389;0.008973;0.009274;-8.810123;35.663910;3.623599;10.573920;3459.290676;0.455812;0.006907;0.438036;0.001108
